age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
32,4.0,0,2.0,1,2696,2,1,1.0,20,11,564,2,183,1,1.0,1
31,6.0,0,3.0,1,98,1,2,1.0,18,7,85,2,-1,0,0.0,1
50,7.0,1,2.0,1,5699,2,1,0.0,5,5,381,2,-1,0,0.0,1
34,1.0,0,3.0,1,9,1,1,1.0,11,7,439,2,-1,0,0.0,1
25,4.0,0,2.0,1,579,2,1,0.0,28,5,225,4,-1,0,0.0,1
49,2.0,2,2.0,1,229,1,1,1.0,8,8,219,2,-1,0,0.0,1
79,5.0,1,0.0,1,0,1,1,2.0,8,7,167,1,-1,0,0.0,1
34,2.0,0,3.0,1,632,1,1,1.0,22,8,215,10,-1,0,0.0,1
44,8.0,1,1.0,1,414,2,1,1.0,4,2,138,1,272,2,2.0,1
31,1.0,0,3.0,1,3142,2,1,1.0,18,7,164,1,-1,0,0.0,1
42,4.0,1,0.0,1,8600,1,1,0.0,11,6,90,9,-1,0,0.0,1
56,4.0,0,2.0,1,6483,2,1,1.0,16,4,125,2,-1,0,0.0,1
49,3.0,1,2.0,1,348,1,1,1.0,11,8,105,2,-1,0,0.0,1
34,4.0,0,2.0,1,1698,2,1,0.0,27,5,39,7,-1,0,0.0,1
34,4.0,2,2.0,1,176,2,1,1.0,15,5,67,1,368,5,1.0,1
30,1.0,1,3.0,1,877,1,1,1.0,13,8,202,1,83,5,1.0,1
39,2.0,0,3.0,1,5803,1,1,1.0,2,2,83,3,-1,0,0.0,1
42,4.0,1,1.0,1,1059,2,1,0.0,20,5,163,2,-1,0,0.0,1
43,1.0,1,3.0,1,144,2,1,0.0,7,5,131,3,-1,0,0.0,1
43,2.0,1,2.0,1,236,1,1,0.0,17,6,169,4,-1,0,0.0,1
54,5.0,1,1.0,1,11,2,2,1.0,18,8,48,10,-1,0,0.0,1
30,1.0,1,3.0,1,5204,2,1,1.0,19,11,117,1,-1,0,0.0,1
36,1.0,1,2.0,1,6077,1,1,1.0,19,11,227,1,-1,0,0.0,1
40,4.0,2,2.0,1,0,1,1,1.0,12,8,266,2,-1,0,0.0,1
31,7.0,0,2.0,1,695,2,1,1.0,3,4,314,1,318,1,1.0,1
39,3.0,1,2.0,1,1261,2,1,0.0,9,5,129,2,-1,0,0.0,1
39,4.0,1,2.0,1,1386,2,2,0.0,4,6,193,2,-1,0,0.0,1
37,6.0,1,2.0,1,2320,2,1,1.0,20,4,59,3,342,1,2.0,1
35,3.0,1,2.0,1,1309,2,1,1.0,18,11,73,3,-1,0,0.0,1
36,4.0,2,2.0,1,719,2,1,0.0,13,5,1052,1,-1,0,0.0,1
53,9.0,2,2.0,1,4512,1,1,0.0,19,6,203,2,-1,0,0.0,1
41,2.0,1,3.0,1,725,2,2,0.0,27,5,87,3,-1,0,0.0,1
34,1.0,0,3.0,1,4687,1,1,1.0,26,8,10,19,-1,0,0.0,1
50,4.0,1,2.0,1,235,1,1,1.0,11,8,71,2,-1,0,0.0,1
34,6.0,1,2.0,1,747,2,2,1.0,17,4,248,2,-1,0,0.0,1
49,4.0,0,2.0,1,143,2,1,0.0,6,5,83,1,-1,0,0.0,1
54,1.0,1,2.0,1,2203,2,1,2.0,18,11,151,1,-1,0,0.0,1
33,1.0,0,3.0,1,-53,1,1,1.0,29,1,617,2,-1,0,0.0,1
33,3.0,0,3.0,1,75,2,1,1.0,14,7,126,3,-1,0,0.0,1
29,8.0,1,3.0,1,476,1,2,1.0,5,2,148,1,8,2,2.0,1
51,2.0,1,2.0,1,180,2,1,1.0,20,8,154,2,-1,0,0.0,1
46,4.0,1,2.0,1,0,2,1,0.0,5,6,83,2,-1,0,0.0,1
44,1.0,1,3.0,1,0,1,1,1.0,20,8,122,2,-1,0,0.0,1
46,1.0,1,3.0,1,144,1,1,1.0,22,8,79,4,-1,0,0.0,1
27,1.0,0,3.0,1,0,2,1,1.0,5,2,196,1,-1,0,0.0,1
60,5.0,1,2.0,1,374,1,1,1.0,19,8,276,2,-1,0,0.0,1
48,3.0,0,3.0,1,2313,1,1,0.0,6,6,130,1,-1,0,0.0,1
36,6.0,1,2.0,1,-118,2,2,0.0,23,5,263,2,-1,0,0.0,1
60,1.0,0,3.0,1,2190,1,1,1.0,11,8,601,2,-1,0,0.0,1
34,7.0,1,2.0,1,457,2,1,0.0,30,5,67,2,-1,0,0.0,1
27,8.0,2,2.0,1,165,2,1,1.0,6,2,1160,2,192,4,1.0,1
48,4.0,1,2.0,1,558,2,1,2.0,5,2,708,8,-1,0,0.0,1
24,4.0,0,2.0,1,1421,2,1,1.0,18,5,209,2,-1,0,0.0,1
31,1.0,0,3.0,1,385,2,1,0.0,21,5,304,1,-1,0,0.0,1
57,5.0,1,1.0,1,1238,2,1,1.0,15,7,274,1,-1,0,0.0,1
30,2.0,0,2.0,1,167,1,1,1.0,28,8,35,14,-1,0,0.0,1
43,10.0,2,1.0,1,0,1,1,0.0,11,6,643,1,-1,0,0.0,1
27,2.0,0,2.0,1,629,2,2,0.0,18,6,680,2,-1,0,0.0,1
28,7.0,0,2.0,1,126,1,1,1.0,7,7,321,1,-1,0,0.0,1
40,1.0,1,3.0,1,11,2,1,1.0,18,11,65,2,-1,0,0.0,1
37,8.0,1,1.0,1,0,1,1,0.0,7,5,112,4,-1,0,0.0,1
30,6.0,1,3.0,1,631,1,1,1.0,13,8,293,3,-1,0,0.0,1
27,7.0,0,2.0,1,2153,2,1,0.0,30,5,256,6,-1,0,0.0,1
33,2.0,1,2.0,1,1021,2,1,0.0,3,6,361,3,-1,0,0.0,1
42,6.0,1,2.0,1,1279,2,1,1.0,17,7,50,1,-1,0,0.0,1
49,4.0,1,2.0,1,1230,2,2,1.0,15,5,167,2,373,3,1.0,1
28,1.0,0,3.0,1,-328,2,1,2.0,2,2,318,2,-1,0,0.0,1
37,1.0,0,3.0,1,171,2,2,1.0,7,8,250,3,-1,0,0.0,1
55,6.0,1,2.0,1,512,1,1,1.0,18,8,115,4,-1,0,0.0,1
29,2.0,0,2.0,1,205,2,1,1.0,17,4,218,1,340,3,1.0,1
59,6.0,1,2.0,1,2343,2,1,0.0,5,5,1042,1,-1,0,0.0,2
56,6.0,1,2.0,1,45,1,1,0.0,5,5,1467,1,-1,0,0.0,2
41,2.0,1,2.0,1,1270,2,1,0.0,5,5,1389,1,-1,0,0.0,2
55,7.0,1,2.0,1,2476,2,1,0.0,5,5,579,1,-1,0,0.0,2
54,6.0,1,3.0,1,184,1,1,0.0,5,5,673,2,-1,0,0.0,2
42,1.0,0,3.0,1,0,2,2,0.0,5,5,562,2,-1,0,0.0,2
56,1.0,1,3.0,1,830,2,2,0.0,6,5,1201,1,-1,0,0.0,2
60,5.0,2,2.0,1,545,2,1,0.0,6,5,1030,1,-1,0,0.0,2
39,2.0,0,0.0,1,45248,2,1,0.0,6,5,1623,1,-1,0,0.0,2
37,2.0,1,2.0,1,1,2,1,0.0,6,5,608,1,-1,0,0.0,2
34,6.0,1,2.0,1,869,1,1,0.0,6,5,1677,1,-1,0,0.0,2
55,9.0,2,2.0,1,387,2,1,0.0,6,5,918,1,-1,0,0.0,2
28,7.0,0,2.0,1,5090,2,1,0.0,6,5,1297,3,-1,0,0.0,2
30,2.0,1,2.0,1,484,2,1,0.0,6,5,703,1,-1,0,0.0,2
36,2.0,1,2.0,1,368,2,2,0.0,6,5,1597,2,-1,0,0.0,2
37,6.0,0,2.0,1,245,2,2,0.0,7,5,732,2,-1,0,0.0,2
45,4.0,1,2.0,1,154,2,1,0.0,7,5,1138,1,-1,0,0.0,2
53,7.0,2,1.0,1,-291,2,2,0.0,7,5,591,1,-1,0,0.0,2
38,6.0,0,2.0,1,100,2,1,0.0,7,5,786,1,-1,0,0.0,2
30,4.0,1,2.0,1,309,2,1,0.0,7,5,1574,2,-1,0,0.0,2
29,1.0,1,3.0,1,199,2,2,0.0,7,5,1689,4,-1,0,0.0,2
46,4.0,0,3.0,1,460,2,1,0.0,7,5,1102,2,-1,0,0.0,2
31,2.0,0,3.0,1,703,2,1,0.0,8,5,943,2,-1,0,0.0,2
39,4.0,1,1.0,1,70,1,1,0.0,8,5,813,1,-1,0,0.0,2
35,1.0,2,3.0,1,3837,2,1,0.0,8,5,1084,1,-1,0,0.0,2
32,4.0,0,1.0,1,611,2,1,0.0,8,5,541,3,-1,0,0.0,2
49,7.0,1,2.0,1,-8,2,1,0.0,8,5,1119,1,-1,0,0.0,2
41,6.0,1,2.0,1,55,2,1,0.0,8,5,1120,2,-1,0,0.0,2
49,6.0,2,2.0,1,168,2,2,0.0,8,5,513,1,-1,0,0.0,2
28,6.0,2,2.0,1,785,2,1,0.0,8,5,442,2,-1,0,0.0,2
43,1.0,0,3.0,1,2067,2,1,0.0,8,5,756,1,-1,0,0.0,2
43,1.0,2,3.0,1,388,2,1,0.0,8,5,2087,2,-1,0,0.0,2
43,4.0,1,1.0,1,-192,2,1,0.0,8,5,1120,2,-1,0,0.0,2
37,9.0,0,2.0,1,381,2,1,0.0,8,5,985,2,-1,0,0.0,2
35,4.0,0,2.0,1,40,2,1,0.0,9,5,617,4,-1,0,0.0,2
31,2.0,0,3.0,1,22,2,1,0.0,9,5,483,3,-1,0,0.0,2
46,2.0,1,2.0,1,332,2,1,0.0,9,5,772,1,-1,0,0.0,2
43,4.0,0,2.0,1,3,2,1,0.0,9,5,929,3,-1,0,0.0,2
31,6.0,1,2.0,1,307,2,1,0.0,9,5,538,1,-1,0,0.0,2
28,4.0,0,2.0,1,759,2,1,0.0,9,5,710,1,-1,0,0.0,2
32,4.0,1,2.0,2,-1,2,1,0.0,9,5,653,1,-1,0,0.0,2
60,2.0,1,1.0,1,65,2,1,0.0,9,5,1028,2,-1,0,0.0,2
26,4.0,0,2.0,1,82,2,1,0.0,9,5,654,1,-1,0,0.0,2
40,4.0,1,2.0,1,10,2,1,0.0,9,5,1692,2,-1,0,0.0,2
28,4.0,0,2.0,1,-197,2,1,0.0,9,5,2016,2,-1,0,0.0,2
33,4.0,2,1.0,1,390,2,1,0.0,9,5,665,2,-1,0,0.0,2
45,4.0,1,1.0,1,101,2,1,0.0,12,5,460,5,-1,0,0.0,2
32,1.0,0,3.0,1,311,1,1,0.0,12,5,757,2,-1,0,0.0,2
35,4.0,1,1.0,1,414,1,1,0.0,13,5,504,4,-1,0,0.0,2
33,1.0,2,2.0,1,5,2,1,0.0,13,5,1346,1,-1,0,0.0,2
38,1.0,1,3.0,1,119,2,1,0.0,13,5,568,4,-1,0,0.0,2
24,7.0,0,2.0,2,-122,2,1,0.0,13,5,1000,1,-1,0,0.0,2
54,5.0,2,3.0,1,0,1,1,0.0,13,5,618,1,-1,0,0.0,2
34,4.0,2,2.0,1,383,2,1,0.0,13,5,2231,1,-1,0,0.0,2
23,3.0,0,1.0,1,4,2,1,0.0,13,5,395,2,-1,0,0.0,2
60,4.0,1,1.0,1,1262,2,2,0.0,13,5,1015,1,-1,0,0.0,2
48,1.0,1,3.0,1,1949,2,1,0.0,13,5,683,2,-1,0,0.0,2
45,3.0,2,3.0,1,-395,2,1,0.0,13,5,470,1,-1,0,0.0,2
36,4.0,1,2.0,1,1165,2,1,0.0,13,5,1001,4,-1,0,0.0,2
52,1.0,1,0.0,1,2240,2,1,0.0,13,5,845,1,-1,0,0.0,2
37,3.0,2,2.0,1,175,2,2,0.0,13,5,753,6,-1,0,0.0,2
46,4.0,1,1.0,1,369,2,1,0.0,13,5,916,2,-1,0,0.0,2
35,4.0,2,1.0,1,300,2,1,0.0,13,5,945,2,-1,0,0.0,2
43,2.0,1,2.0,1,3285,2,1,0.0,13,5,1721,2,-1,0,0.0,2
52,10.0,1,2.0,1,3923,2,1,0.0,14,5,942,3,-1,0,0.0,2
53,2.0,2,1.0,1,1443,2,1,0.0,14,5,476,1,-1,0,0.0,2
48,4.0,2,1.0,1,24,2,1,0.0,14,5,832,1,-1,0,0.0,2
41,4.0,0,1.0,1,1618,2,1,0.0,14,5,1553,1,-1,0,0.0,2
39,1.0,2,3.0,1,517,2,2,0.0,14,5,1328,1,-1,0,0.0,2
59,5.0,1,2.0,1,1521,2,2,0.0,14,5,1125,2,-1,0,0.0,2
41,4.0,1,2.0,1,2823,2,1,0.0,14,5,858,1,-1,0,0.0,2
48,4.0,1,2.0,1,1405,2,1,0.0,14,5,629,2,-1,0,0.0,2
40,6.0,1,2.0,1,1535,2,1,0.0,14,5,704,1,-1,0,0.0,2
48,4.0,1,2.0,1,1596,2,1,0.0,14,5,760,1,-1,0,0.0,2
60,5.0,1,1.0,1,1542,2,1,0.0,14,5,930,1,-1,0,0.0,2
40,2.0,0,0.0,1,3652,2,1,0.0,14,5,1028,2,-1,0,0.0,2
57,2.0,1,3.0,1,-1,1,1,0.0,14,5,850,2,-1,0,0.0,2
51,4.0,1,2.0,1,7180,2,1,0.0,14,5,927,1,-1,0,0.0,2
41,4.0,2,2.0,1,5291,2,1,0.0,14,5,1423,3,-1,0,0.0,2
41,4.0,1,2.0,1,1384,2,1,0.0,15,5,1162,4,-1,0,0.0,2
46,6.0,1,2.0,1,556,2,2,0.0,15,5,646,3,-1,0,0.0,2
52,4.0,2,1.0,1,-191,2,1,0.0,15,5,755,1,-1,0,0.0,2
43,8.0,0,0.0,1,3173,1,1,0.0,15,5,746,1,-1,0,0.0,2
59,4.0,1,1.0,1,320,2,1,0.0,15,5,695,1,-1,0,0.0,2
44,4.0,1,0.0,1,146,2,1,0.0,15,5,483,1,-1,0,0.0,2
49,6.0,0,2.0,1,716,2,1,0.0,15,5,1257,3,-1,0,0.0,2
49,0.0,1,1.0,1,341,2,2,0.0,15,5,520,2,-1,0,0.0,2
50,3.0,1,1.0,1,461,2,1,0.0,15,5,651,32,-1,0,0.0,2
40,7.0,1,1.0,1,-9,2,1,0.0,15,5,920,2,-1,0,0.0,2
41,6.0,1,1.0,1,-306,2,1,0.0,15,5,500,1,-1,0,0.0,2
44,2.0,1,3.0,1,4580,2,1,0.0,15,5,911,2,-1,0,0.0,2
60,7.0,0,1.0,1,313,2,1,0.0,15,5,920,2,-1,0,0.0,2
29,1.0,1,3.0,1,10576,1,1,0.0,15,5,1224,2,-1,0,0.0,2
41,5.0,2,1.0,1,-233,2,1,0.0,15,5,1156,2,-1,0,0.0,2
41,4.0,1,1.0,1,2453,2,1,0.0,15,5,1052,1,-1,0,0.0,2
42,2.0,0,2.0,1,1364,2,1,0.0,15,5,1867,6,-1,0,0.0,2
46,4.0,1,2.0,1,668,2,1,0.0,15,5,1263,2,-1,0,0.0,2
32,7.0,0,2.0,1,772,2,1,0.0,15,5,697,3,-1,0,0.0,2
36,7.0,0,0.0,1,281,2,1,0.0,16,5,515,1,-1,0,0.0,2
39,2.0,1,3.0,1,94,2,2,0.0,16,5,813,1,-1,0,0.0,2
33,1.0,1,3.0,1,273,2,1,0.0,16,5,803,1,-1,0,0.0,2
42,6.0,2,2.0,1,153,2,1,0.0,16,5,844,1,-1,0,0.0,2
31,8.0,0,3.0,1,144,2,1,0.0,16,5,676,1,-1,0,0.0,2
40,7.0,1,2.0,1,446,2,1,0.0,16,5,1252,1,-1,0,0.0,2
26,4.0,1,2.0,1,246,2,1,0.0,16,5,1143,3,-1,0,0.0,2
45,4.0,1,1.0,1,804,2,1,0.0,16,5,528,1,-1,0,0.0,2
31,4.0,1,2.0,1,92,2,1,0.0,16,5,688,1,-1,0,0.0,2
29,6.0,0,2.0,1,163,2,2,0.0,16,5,803,1,-1,0,0.0,2
27,2.0,0,2.0,1,1742,2,1,0.0,16,5,787,1,-1,0,0.0,2
37,7.0,2,2.0,1,49,2,1,0.0,16,5,619,2,-1,0,0.0,2
40,4.0,1,1.0,1,1758,2,1,0.0,16,5,1230,3,-1,0,0.0,2
33,4.0,0,2.0,1,-416,2,1,0.0,16,5,767,2,-1,0,0.0,2
24,2.0,0,2.0,1,409,2,1,0.0,16,5,912,1,-1,0,0.0,2
24,4.0,1,1.0,1,656,2,1,0.0,16,5,894,1,-1,0,0.0,2
50,6.0,2,2.0,1,363,2,1,0.0,16,5,1340,1,-1,0,0.0,2
27,2.0,0,3.0,1,3706,2,1,0.0,16,5,897,1,-1,0,0.0,2
54,1.0,0,3.0,1,4393,2,1,0.0,16,5,1297,3,-1,0,0.0,2
30,2.0,0,2.0,1,863,2,1,0.0,16,5,1193,5,-1,0,0.0,2
34,4.0,1,1.0,1,695,2,2,0.0,16,5,1064,4,-1,0,0.0,2
37,1.0,0,2.0,1,792,2,1,0.0,16,5,1187,4,-1,0,0.0,2
41,6.0,0,2.0,1,1020,2,1,0.0,19,5,882,1,-1,0,0.0,2
47,4.0,1,2.0,1,863,2,1,0.0,19,5,943,2,-1,0,0.0,2
31,6.0,1,2.0,1,97,2,1,0.0,19,5,607,1,-1,0,0.0,2
31,4.0,1,2.0,1,754,2,1,0.0,19,5,1022,4,-1,0,0.0,2
43,7.0,2,2.0,1,1040,2,1,0.0,19,5,552,3,-1,0,0.0,2
37,1.0,2,3.0,1,122,2,1,0.0,19,5,1622,2,-1,0,0.0,2
30,2.0,0,3.0,1,880,2,2,0.0,19,5,967,6,-1,0,0.0,2
41,2.0,1,2.0,1,501,2,1,0.0,19,5,579,5,-1,0,0.0,2
30,2.0,0,3.0,1,3291,2,1,0.0,19,5,1218,3,-1,0,0.0,2
36,4.0,1,2.0,1,4438,2,1,0.0,20,5,446,1,-1,0,0.0,2
35,4.0,2,2.0,1,0,2,1,0.0,20,5,1205,1,-1,0,0.0,2
29,7.0,0,2.0,1,271,2,1,0.0,20,5,1882,2,-1,0,0.0,2
35,4.0,1,1.0,1,102,2,1,0.0,20,5,1334,1,-1,0,0.0,2
31,4.0,1,2.0,1,2,2,1,0.0,20,5,182,2,-1,0,0.0,2
35,7.0,1,2.0,1,4170,2,1,0.0,20,5,1777,1,-1,0,0.0,2
34,2.0,0,2.0,1,85,2,1,0.0,20,5,1182,4,-1,0,0.0,2
31,6.0,0,2.0,1,431,2,2,0.0,20,5,1045,1,-1,0,0.0,2
44,2.0,2,2.0,1,982,2,1,0.0,20,5,650,3,-1,0,0.0,2
36,4.0,1,1.0,1,408,2,2,0.0,20,5,1063,2,-1,0,0.0,2
39,2.0,0,2.0,1,1022,2,1,0.0,20,5,1410,2,-1,0,0.0,2
35,4.0,1,0.0,1,4822,2,1,0.0,20,5,843,2,-1,0,0.0,2
41,4.0,1,1.0,1,1250,2,1,0.0,20,5,1392,2,-1,0,0.0,2
31,4.0,1,2.0,1,3311,2,1,0.0,20,5,719,1,-1,0,0.0,2
31,4.0,0,1.0,1,216,2,1,0.0,21,5,565,1,-1,0,0.0,2
34,4.0,1,2.0,1,1207,2,1,0.0,21,5,905,1,-1,0,0.0,2
32,2.0,1,2.0,1,791,2,1,0.0,21,5,783,2,-1,0,0.0,2
36,1.0,1,3.0,1,849,2,2,0.0,21,5,958,2,-1,0,0.0,2
30,4.0,0,2.0,2,239,2,1,0.0,21,5,412,1,-1,0,0.0,2
37,2.0,0,2.0,1,1211,2,1,0.0,21,5,795,1,-1,0,0.0,2
54,1.0,2,3.0,1,487,2,1,0.0,21,5,828,4,-1,0,0.0,2
36,4.0,1,1.0,1,599,2,1,0.0,21,5,649,2,-1,0,0.0,2
31,1.0,0,3.0,1,825,2,1,0.0,21,5,506,2,-1,0,0.0,2
27,2.0,1,2.0,1,2183,2,2,0.0,21,5,857,1,-1,0,0.0,2
34,5.0,1,1.0,1,4499,1,1,0.0,21,5,1681,1,-1,0,0.0,2
32,7.0,0,2.0,1,-198,2,1,0.0,21,5,681,3,-1,0,0.0,2
30,2.0,0,3.0,1,1289,2,1,0.0,21,5,1697,2,-1,0,0.0,2
32,2.0,0,3.0,1,4665,2,1,0.0,21,5,860,2,-1,0,0.0,2
37,2.0,0,2.0,1,3326,2,1,0.0,21,5,799,1,-1,0,0.0,2
38,4.0,1,2.0,1,622,2,1,0.0,21,5,611,2,-1,0,0.0,2
32,4.0,1,2.0,1,783,2,1,0.0,21,5,923,3,-1,0,0.0,2
33,4.0,1,2.0,1,0,2,1,0.0,21,5,521,3,-1,0,0.0,2
35,4.0,1,1.0,1,994,2,1,0.0,23,5,1349,8,-1,0,0.0,2
35,8.0,2,3.0,1,1354,2,1,0.0,23,5,736,2,-1,0,0.0,2
30,4.0,0,2.0,1,239,2,1,0.0,23,5,785,1,-1,0,0.0,2
30,4.0,1,2.0,1,278,2,2,0.0,23,5,1073,1,-1,0,0.0,2
34,4.0,1,2.0,1,2495,2,1,0.0,23,5,924,1,-1,0,0.0,2
45,4.0,2,1.0,1,-311,2,1,0.0,23,5,1030,1,-1,0,0.0,2
45,6.0,1,2.0,1,149,2,1,0.0,23,5,893,3,-1,0,0.0,2
33,4.0,1,2.0,1,1464,2,1,0.0,23,5,588,3,-1,0,0.0,2
33,4.0,2,2.0,1,3546,2,1,0.0,23,5,777,2,-1,0,0.0,2
44,1.0,2,3.0,1,5773,1,1,0.0,23,5,597,6,-1,0,0.0,2
40,4.0,1,1.0,1,278,2,1,0.0,23,5,1015,3,-1,0,0.0,2
31,4.0,1,2.0,1,2910,2,1,0.0,23,5,1392,2,-1,0,0.0,2
30,2.0,1,3.0,1,541,2,1,0.0,26,5,414,2,-1,0,0.0,2
44,2.0,2,2.0,1,1262,2,1,0.0,26,5,788,11,-1,0,0.0,2
34,7.0,1,2.0,1,-538,2,1,0.0,26,5,682,1,-1,0,0.0,2
31,6.0,0,2.0,1,747,2,1,0.0,26,5,543,2,-1,0,0.0,2
45,4.0,1,2.0,1,61,2,1,0.0,26,5,745,4,-1,0,0.0,2
37,4.0,1,2.0,1,125,1,1,0.0,26,5,679,2,-1,0,0.0,2
28,8.0,0,3.0,1,0,2,1,0.0,26,5,1560,2,-1,0,0.0,2
32,6.0,0,2.0,1,620,2,1,0.0,26,5,1234,3,-1,0,0.0,2
37,4.0,2,2.0,1,316,2,1,0.0,26,5,642,2,-1,0,0.0,2
34,1.0,1,3.0,1,2287,2,1,0.0,26,5,895,4,-1,0,0.0,2
38,6.0,2,2.0,1,198,2,1,0.0,26,5,431,2,-1,0,0.0,2
28,6.0,0,2.0,1,460,2,1,0.0,26,5,741,6,-1,0,0.0,2
31,1.0,2,3.0,1,1145,2,1,0.0,26,5,1272,4,-1,0,0.0,2
30,7.0,1,2.0,1,129,2,1,0.0,26,5,1446,7,-1,0,0.0,2
30,6.0,1,2.0,1,1265,2,2,0.0,26,5,414,2,-1,0,0.0,2
59,7.0,1,2.0,1,-22,2,1,0.0,26,5,748,3,-1,0,0.0,2
24,4.0,1,2.0,1,685,2,1,0.0,26,5,896,3,-1,0,0.0,2
26,7.0,0,2.0,1,901,2,1,0.0,26,5,764,2,-1,0,0.0,2
59,5.0,0,2.0,1,351,2,1,0.0,27,5,1063,5,-1,0,0.0,2
53,2.0,1,2.0,1,-725,2,1,0.0,27,5,1205,1,-1,0,0.0,2
30,3.0,0,1.0,1,0,2,2,0.0,27,5,1051,1,-1,0,0.0,2
28,1.0,0,3.0,1,939,2,1,0.0,27,5,740,1,-1,0,0.0,2
37,6.0,1,2.0,1,274,2,1,0.0,27,5,731,3,-1,0,0.0,2
24,8.0,0,3.0,1,2984,2,1,0.0,27,5,935,1,-1,0,0.0,2
30,6.0,0,2.0,1,-213,2,2,0.0,27,5,751,1,-1,0,0.0,2
25,4.0,1,2.0,1,97,2,1,0.0,27,5,709,1,-1,0,0.0,2
44,7.0,2,2.0,1,51,2,2,0.0,27,5,3094,2,-1,0,0.0,2
29,1.0,1,3.0,1,314,1,1,0.0,28,5,938,2,-1,0,0.0,2
26,1.0,0,3.0,1,6840,2,1,0.0,28,5,1560,2,-1,0,0.0,2
26,2.0,0,2.0,1,668,2,1,0.0,28,5,576,3,-1,0,0.0,2
27,7.0,0,2.0,1,54,2,1,0.0,28,5,543,2,-1,0,0.0,2
25,8.0,0,2.0,1,1242,2,1,0.0,28,5,615,2,-1,0,0.0,2
28,1.0,1,2.0,1,292,2,1,0.0,28,5,507,1,-1,0,0.0,2
23,7.0,0,2.0,1,665,2,1,0.0,28,5,1183,1,-1,0,0.0,2
27,4.0,0,2.0,1,294,2,2,0.0,28,5,694,2,-1,0,0.0,2
23,2.0,0,3.0,1,1129,2,1,0.0,28,5,806,1,-1,0,0.0,2
46,2.0,1,2.0,1,57,1,1,0.0,28,5,796,1,-1,0,0.0,2
23,11.0,0,0.0,1,854,2,1,0.0,28,5,664,2,-1,0,0.0,2
57,5.0,1,3.0,1,0,2,2,0.0,28,5,648,1,-1,0,0.0,2
34,1.0,0,3.0,1,1058,2,1,0.0,28,5,864,2,-1,0,0.0,2
28,11.0,0,2.0,1,949,2,1,0.0,28,5,1730,1,-1,0,0.0,2
51,3.0,1,0.0,1,606,2,1,0.0,28,5,560,9,-1,0,0.0,2
35,4.0,1,2.0,1,0,2,2,0.0,29,5,543,1,-1,0,0.0,2
35,6.0,1,2.0,1,404,2,1,0.0,29,5,539,1,-1,0,0.0,2
27,4.0,0,2.0,1,2486,2,1,0.0,29,5,733,1,-1,0,0.0,2
56,4.0,1,2.0,1,249,2,1,0.0,29,5,791,2,-1,0,0.0,2
45,9.0,2,2.0,1,3354,2,1,0.0,29,5,746,1,-1,0,0.0,2
60,4.0,2,2.0,1,0,2,1,0.0,29,5,1207,1,-1,0,0.0,2
56,2.0,1,2.0,1,589,2,1,0.0,29,5,535,2,-1,0,0.0,2
33,4.0,0,1.0,1,127,2,1,0.0,29,5,1059,2,-1,0,0.0,2
27,1.0,0,3.0,1,12956,2,1,0.0,29,5,789,3,-1,0,0.0,2
30,6.0,1,2.0,1,873,2,1,0.0,29,5,792,3,-1,0,0.0,2
45,4.0,2,1.0,1,594,2,1,0.0,29,5,833,2,-1,0,0.0,2
29,4.0,0,2.0,1,-20,2,1,0.0,29,5,814,2,-1,0,0.0,2
38,1.0,2,3.0,1,4692,2,1,0.0,29,5,1363,2,-1,0,0.0,2
34,4.0,1,1.0,1,1031,2,1,0.0,29,5,751,3,-1,0,0.0,2
30,4.0,1,2.0,1,486,2,1,0.0,29,5,1109,3,-1,0,0.0,2
44,4.0,0,1.0,1,1593,2,1,0.0,29,5,828,3,-1,0,0.0,2
36,1.0,0,3.0,1,7606,2,1,0.0,30,5,917,1,-1,0,0.0,2
40,2.0,0,2.0,1,5637,2,1,0.0,30,5,553,3,-1,0,0.0,2
38,2.0,1,2.0,1,226,2,1,0.0,30,5,762,3,-1,0,0.0,2
36,4.0,0,2.0,1,366,2,2,0.0,30,5,1133,2,-1,0,0.0,2
37,1.0,2,2.0,1,16,2,1,0.0,30,5,638,1,-1,0,0.0,2
35,1.0,0,3.0,1,565,2,1,0.0,30,5,763,1,-1,0,0.0,2
48,2.0,1,2.0,2,0,1,1,0.0,30,5,682,1,-1,0,0.0,2
38,6.0,2,2.0,1,19,2,1,0.0,30,5,604,2,-1,0,0.0,2
40,7.0,1,1.0,1,1082,2,1,0.0,30,5,854,2,-1,0,0.0,2
42,9.0,2,2.0,1,1713,2,1,0.0,30,5,855,2,-1,0,0.0,2
46,1.0,2,3.0,1,14481,2,1,0.0,30,5,1269,1,-1,0,0.0,2
35,2.0,2,2.0,1,5724,2,1,0.0,30,5,691,10,-1,0,0.0,2
34,2.0,2,2.0,1,1451,2,1,0.0,30,5,1097,15,-1,0,0.0,2
29,8.0,0,3.0,1,121,2,1,0.0,30,5,1500,2,-1,0,0.0,2
32,7.0,1,2.0,1,-34,2,1,0.0,30,5,1236,2,-1,0,0.0,2
50,9.0,1,2.0,1,3674,2,1,0.0,30,5,886,3,-1,0,0.0,2
35,4.0,1,2.0,1,698,2,2,0.0,30,5,1343,3,-1,0,0.0,2
36,2.0,0,2.0,1,4136,2,1,0.0,30,5,812,3,-1,0,0.0,2
